,Rent_Date,STA_LOC,Rent_Count,Yr_Mth,JIJACE_NM,ACC_CNT
306,2019-01-01,구로구,26027.0,2019-01-01 00:00:00,구로구,2.0
307,2019-01-01,금천구,17139.0,2019-01-01 00:00:00,금천구,3.0
308,2019-01-01,노원구,24915.0,2019-01-01 00:00:00,노원구,7.0
309,2019-01-01,도봉구,17804.0,2019-01-01 00:00:00,도봉구,4.0
310,2019-01-01,동대문구,13476.0,2019-01-01 00:00:00,동대문구,5.0
311,2019-01-01,동작구,7722.0,0,0,0.0
312,2019-01-01,마포구,17492.0,2019-01-01 00:00:00,마포구,1.0
313,2019-01-01,서대문구,23009.0,2019-01-01 00:00:00,서대문구,3.0
314,2019-01-01,서초구,27514.0,2019-01-01 00:00:00,서초구,2.0
315,2019-01-01,성동구,14865.0,2019-01-01 00:00:00,성동구,4.0
316,2019-01-01,성북구,20622.0,0,0,0.0
317,2019-01-01,송파구,35403.0,2019-01-01 00:00:00,송파구,4.0
318,2019-01-01,양천구,16638.0,2019-01-01 00:00:00,양천구,1.0
319,2019-01-01,영등포구,17675.0,2019-01-01 00:00:00,영등포구,9.0
320,2019-01-01,용산구,19370.0,0,0,0.0
321,2019-01-01,은평구,9575.0,2019-01-01 00:00:00,은평구,2.0
322,2019-01-01,종로구,26384.0,2019-01-01 00:00:00,종로구,2.0
323,2019-01-01,중구,19035.0,2019-01-01 00:00:00,중구,1.0
324,2019-01-01,중랑구,12980.0,2019-01-01 00:00:00,중랑구,5.0
325,2019-02-01,강남구,20918.0,2019-02-01 00:00:00,강남구,1.0
326,2019-02-01,강동구,14655.0,2019-02-01 00:00:00,강동구,1.0
327,2019-02-01,강북구,13149.0,2019-02-01 00:00:00,강북구,1.0
328,2019-02-01,강서구,28622.0,2019-02-01 00:00:00,강서구,6.0
329,2019-02-01,관악구,10958.0,2019-02-01 00:00:00,관악구,2.0
330,2019-02-01,광진구,15199.0,2019-02-01 00:00:00,광진구,3.0
331,2019-02-01,구로구,23145.0,2019-02-01 00:00:00,구로구,2.0
332,2019-02-01,금천구,15686.0,2019-02-01 00:00:00,금천구,1.0
333,2019-02-01,노원구,22572.0,2019-02-01 00:00:00,노원구,3.0
334,2019-02-01,도봉구,16493.0,2019-02-01 00:00:00,도봉구,3.0
335,2019-02-01,동대문구,13422.0,2019-02-01 00:00:00,동대문구,3.0
336,2019-02-01,동작구,7362.0,2019-02-01 00:00:00,동작구,3.0
337,2019-02-01,마포구,17331.0,2019-02-01 00:00:00,마포구,1.0
338,2019-02-01,서대문구,21670.0,2019-02-01 00:00:00,서대문구,1.0
339,2019-02-01,서초구,26334.0,0,0,0.0
340,2019-02-01,성동구,14278.0,2019-02-01 00:00:00,성동구,4.0
341,2019-02-01,성북구,19447.0,0,0,0.0
342,2019-02-01,송파구,35415.0,2019-02-01 00:00:00,송파구,9.0
343,2019-02-01,양천구,16193.0,2019-02-01 00:00:00,양천구,2.0
344,2019-02-01,영등포구,17077.0,2019-02-01 00:00:00,영등포구,6.0
345,2019-02-01,용산구,18298.0,0,0,0.0
346,2019-02-01,은평구,9792.0,2019-02-01 00:00:00,은평구,6.0
347,2019-02-01,종로구,24859.0,2019-02-01 00:00:00,종로구,1.0
348,2019-02-01,중구,18718.0,2019-02-01 00:00:00,중구,1.0
349,2019-02-01,중랑구,12587.0,2019-02-01 00:00:00,중랑구,4.0
350,2019-03-01,강남구,39238.0,2019-03-01 00:00:00,강남구,5.0
351,2019-03-01,강동구,27845.0,2019-03-01 00:00:00,강동구,3.0
352,2019-03-01,강북구,24721.0,2019-03-01 00:00:00,강북구,3.0
353,2019-03-01,강서구,54538.0,2019-03-01 00:00:00,강서구,2.0
354,2019-03-01,관악구,20997.0,2019-03-01 00:00:00,관악구,1.0
355,2019-03-01,광진구,29454.0,2019-03-01 00:00:00,광진구,2.0
356,2019-03-01,구로구,43393.0,2019-03-01 00:00:00,구로구,7.0
357,2019-03-01,금천구,29431.0,2019-03-01 00:00:00,금천구,2.0
358,2019-03-01,노원구,44751.0,2019-03-01 00:00:00,노원구,8.0
359,2019-03-01,도봉구,31864.0,2019-03-01 00:00:00,도봉구,5.0
360,2019-03-01,동대문구,25546.0,2019-03-01 00:00:00,동대문구,5.0
361,2019-03-01,동작구,14528.0,2019-03-01 00:00:00,동작구,3.0
362,2019-03-01,마포구,34196.0,2019-03-01 00:00:00,마포구,3.0
363,2019-03-01,서대문구,42043.0,2019-03-01 00:00:00,서대문구,2.0
364,2019-03-01,서초구,49468.0,2019-03-01 00:00:00,서초구,4.0
365,2019-03-01,성동구,30087.0,2019-03-01 00:00:00,성동구,2.0
366,2019-03-01,성북구,37597.0,2019-03-01 00:00:00,성북구,3.0
367,2019-03-01,송파구,66547.0,2019-03-01 00:00:00,송파구,16.0
368,2019-03-01,양천구,31486.0,2019-03-01 00:00:00,양천구,4.0
369,2019-03-01,영등포구,31918.0,2019-03-01 00:00:00,영등포구,16.0
370,2019-03-01,용산구,33272.0,0,0,0.0
371,2019-03-01,은평구,18526.0,2019-03-01 00:00:00,은평구,3.0
372,2019-03-01,종로구,47179.0,2019-03-01 00:00:00,종로구,2.0
373,2019-03-01,중구,36177.0,2019-03-01 00:00:00,중구,2.0
374,2019-03-01,중랑구,23971.0,2019-03-01 00:00:00,중랑구,6.0
375,2019-04-01,강남구,63133.0,2019-04-01 00:00:00,강남구,5.0
376,2019-04-01,강동구,44781.0,2019-04-01 00:00:00,강동구,8.0
377,2019-04-01,강북구,39736.0,0,0,0.0
378,2019-04-01,강서구,90133.0,2019-04-01 00:00:00,강서구,2.0
379,2019-04-01,관악구,34264.0,2019-04-01 00:00:00,관악구,5.0
380,2019-04-01,광진구,45958.0,2019-04-01 00:00:00,광진구,10.0
381,2019-04-01,구로구,71414.0,2019-04-01 00:00:00,구로구,10.0
382,2019-04-01,금천구,45845.0,2019-04-01 00:00:00,금천구,4.0
383,2019-04-01,노원구,71340.0,2019-04-01 00:00:00,노원구,10.0
384,2019-04-01,도봉구,51191.0,2019-04-01 00:00:00,도봉구,2.0
385,2019-04-01,동대문구,42104.0,2019-04-01 00:00:00,동대문구,9.0
386,2019-04-01,동작구,22955.0,2019-04-01 00:00:00,동작구,4.0
387,2019-04-01,마포구,57313.0,2019-04-01 00:00:00,마포구,1.0
388,2019-04-01,서대문구,69156.0,2019-04-01 00:00:00,서대문구,3.0
389,2019-04-01,서초구,78783.0,2019-04-01 00:00:00,서초구,4.0
390,2019-04-01,성동구,47606.0,2019-04-01 00:00:00,성동구,5.0
391,2019-04-01,성북구,64070.0,2019-04-01 00:00:00,성북구,6.0
392,2019-04-01,송파구,108833.0,2019-04-01 00:00:00,송파구,15.0
393,2019-04-01,양천구,50913.0,2019-04-01 00:00:00,양천구,6.0
394,2019-04-01,영등포구,51723.0,2019-04-01 00:00:00,영등포구,23.0
395,2019-04-01,용산구,53208.0,2019-04-01 00:00:00,용산구,3.0
396,2019-04-01,은평구,32685.0,2019-04-01 00:00:00,은평구,2.0
397,2019-04-01,종로구,77006.0,2019-04-01 00:00:00,종로구,2.0
398,2019-04-01,중구,60178.0,2019-04-01 00:00:00,중구,3.0
399,2019-04-01,중랑구,36408.0,2019-04-01 00:00:00,중랑구,8.0
400,2019-05-01,강남구,90864.0,2019-05-01 00:00:00,강남구,7.0
401,2019-05-01,강동구,65280.0,2019-05-01 00:00:00,강동구,5.0
402,2019-05-01,강북구,58809.0,2019-05-01 00:00:00,강북구,10.0
403,2019-05-01,강서구,135306.0,2019-05-01 00:00:00,강서구,3.0
404,2019-05-01,관악구,53812.0,2019-05-01 00:00:00,관악구,4.0
405,2019-05-01,광진구,67010.0,2019-05-01 00:00:00,광진구,6.0
406,2019-05-01,구로구,99707.0,2019-05-01 00:00:00,구로구,8.0
407,2019-05-01,금천구,66980.0,2019-05-01 00:00:00,금천구,5.0
408,2019-05-01,노원구,101887.0,2019-05-01 00:00:00,노원구,14.0
409,2019-05-01,도봉구,77098.0,2019-05-01 00:00:00,도봉구,10.0
410,2019-05-01,동대문구,63119.0,2019-05-01 00:00:00,동대문구,11.0
411,2019-05-01,동작구,33353.0,2019-05-01 00:00:00,동작구,8.0
412,2019-05-01,마포구,90888.0,2019-05-01 00:00:00,마포구,6.0
413,2019-05-01,서대문구,103008.0,2019-05-01 00:00:00,서대문구,2.0
414,2019-05-01,서초구,114151.0,2019-05-01 00:00:00,서초구,4.0
415,2019-05-01,성동구,68518.0,2019-05-01 00:00:00,성동구,7.0
416,2019-05-01,성북구,87550.0,2019-05-01 00:00:00,성북구,11.0
417,2019-05-01,송파구,161128.0,2019-05-01 00:00:00,송파구,27.0
418,2019-05-01,양천구,74642.0,2019-05-01 00:00:00,양천구,9.0
419,2019-05-01,영등포구,73864.0,2019-05-01 00:00:00,영등포구,21.0
420,2019-05-01,용산구,76710.0,2019-05-01 00:00:00,용산구,5.0
421,2019-05-01,은평구,49864.0,2019-05-01 00:00:00,은평구,8.0
422,2019-05-01,종로구,110836.0,2019-05-01 00:00:00,종로구,2.0
423,2019-05-01,중구,90628.0,2019-05-01 00:00:00,중구,2.0
424,2019-05-01,중랑구,50565.0,2019-05-01 00:00:00,중랑구,12.0
425,2019-06-01,강남구,99852.0,2019-06-01 00:00:00,강남구,11.0
426,2019-06-01,강동구,69340.0,2019-06-01 00:00:00,강동구,10.0
427,2019-06-01,강북구,63560.0,2019-06-01 00:00:00,강북구,11.0
428,2019-06-01,강서구,145832.0,2019-06-01 00:00:00,강서구,8.0
429,2019-06-01,관악구,55762.0,2019-06-01 00:00:00,관악구,6.0
430,2019-06-01,광진구,71396.0,2019-06-01 00:00:00,광진구,12.0
431,2019-06-01,구로구,102959.0,2019-06-01 00:00:00,구로구,9.0
432,2019-06-01,금천구,74240.0,2019-06-01 00:00:00,금천구,4.0
433,2019-06-01,노원구,107616.0,2019-06-01 00:00:00,노원구,13.0
434,2019-06-01,도봉구,85553.0,2019-06-01 00:00:00,도봉구,11.0
435,2019-06-01,동대문구,64474.0,2019-06-01 00:00:00,동대문구,9.0
436,2019-06-01,동작구,34524.0,2019-06-01 00:00:00,동작구,4.0
437,2019-06-01,마포구,103526.0,2019-06-01 00:00:00,마포구,5.0
438,2019-06-01,서대문구,108159.0,2019-06-01 00:00:00,서대문구,4.0
439,2019-06-01,서초구,121304.0,2019-06-01 00:00:00,서초구,6.0
440,2019-06-01,성동구,72241.0,2019-06-01 00:00:00,성동구,9.0
441,2019-06-01,성북구,87318.0,2019-06-01 00:00:00,성북구,3.0
442,2019-06-01,송파구,175030.0,2019-06-01 00:00:00,송파구,29.0
443,2019-06-01,양천구,79596.0,2019-06-01 00:00:00,양천구,10.0
444,2019-06-01,영등포구,78593.0,2019-06-01 00:00:00,영등포구,22.0
445,2019-06-01,용산구,83873.0,2019-06-01 00:00:00,용산구,3.0
446,2019-06-01,은평구,52104.0,2019-06-01 00:00:00,은평구,10.0
447,2019-06-01,종로구,117238.0,2019-06-01 00:00:00,종로구,1.0
448,2019-06-01,중구,95715.0,0,0,0.0
449,2019-06-01,중랑구,56231.0,2019-06-01 00:00:00,중랑구,9.0
450,2019-07-01,강남구,96011.0,2019-07-01 00:00:00,강남구,8.0
451,2019-07-01,강동구,64058.0,2019-07-01 00:00:00,강동구,11.0
452,2019-07-01,강북구,59418.0,2019-07-01 00:00:00,강북구,8.0
453,2019-07-01,강서구,138794.0,2019-07-01 00:00:00,강서구,3.0
454,2019-07-01,관악구,53775.0,2019-07-01 00:00:00,관악구,3.0
455,2019-07-01,광진구,66065.0,2019-07-01 00:00:00,광진구,8.0
456,2019-07-01,구로구,98443.0,2019-07-01 00:00:00,구로구,4.0
457,2019-07-01,금천구,72412.0,2019-07-01 00:00:00,금천구,4.0
458,2019-07-01,노원구,99498.0,2019-07-01 00:00:00,노원구,11.0
459,2019-07-01,도봉구,82273.0,2019-07-01 00:00:00,도봉구,4.0
460,2019-07-01,동대문구,62779.0,2019-07-01 00:00:00,동대문구,12.0
461,2019-07-01,동작구,33314.0,2019-07-01 00:00:00,동작구,4.0
462,2019-07-01,마포구,97289.0,2019-07-01 00:00:00,마포구,6.0
463,2019-07-01,서대문구,100574.0,2019-07-01 00:00:00,서대문구,11.0
464,2019-07-01,서초구,113520.0,2019-07-01 00:00:00,서초구,3.0
465,2019-07-01,성동구,64132.0,2019-07-01 00:00:00,성동구,8.0
466,2019-07-01,성북구,82499.0,2019-07-01 00:00:00,성북구,2.0
467,2019-07-01,송파구,161303.0,2019-07-01 00:00:00,송파구,24.0
468,2019-07-01,양천구,75276.0,2019-07-01 00:00:00,양천구,11.0
469,2019-07-01,영등포구,76578.0,2019-07-01 00:00:00,영등포구,15.0
470,2019-07-01,용산구,83422.0,2019-07-01 00:00:00,용산구,2.0
471,2019-07-01,은평구,48803.0,2019-07-01 00:00:00,은평구,6.0
472,2019-07-01,종로구,109841.0,2019-07-01 00:00:00,종로구,2.0
473,2019-07-01,중구,89892.0,2019-07-01 00:00:00,중구,4.0
474,2019-07-01,중랑구,53534.0,2019-07-01 00:00:00,중랑구,8.0
475,2019-08-01,강남구,91842.0,2019-08-01 00:00:00,강남구,4.0
476,2019-08-01,강동구,61322.0,2019-08-01 00:00:00,강동구,7.0
477,2019-08-01,강북구,57126.0,2019-08-01 00:00:00,강북구,6.0
478,2019-08-01,강서구,136163.0,2019-08-01 00:00:00,강서구,14.0
479,2019-08-01,관악구,53046.0,2019-08-01 00:00:00,관악구,1.0
480,2019-08-01,광진구,62961.0,2019-08-01 00:00:00,광진구,2.0
481,2019-08-01,구로구,96581.0,2019-08-01 00:00:00,구로구,5.0
482,2019-08-01,금천구,70114.0,2019-08-01 00:00:00,금천구,6.0
483,2019-08-01,노원구,97283.0,2019-08-01 00:00:00,노원구,10.0
484,2019-08-01,도봉구,80094.0,2019-08-01 00:00:00,도봉구,6.0
485,2019-08-01,동대문구,61433.0,2019-08-01 00:00:00,동대문구,11.0
486,2019-08-01,동작구,32384.0,2019-08-01 00:00:00,동작구,5.0
487,2019-08-01,마포구,93730.0,2019-08-01 00:00:00,마포구,5.0
488,2019-08-01,서대문구,96651.0,2019-08-01 00:00:00,서대문구,5.0
489,2019-08-01,서초구,111163.0,2019-08-01 00:00:00,서초구,5.0
490,2019-08-01,성동구,60875.0,2019-08-01 00:00:00,성동구,3.0
491,2019-08-01,성북구,81834.0,2019-08-01 00:00:00,성북구,2.0
492,2019-08-01,송파구,153837.0,2019-08-01 00:00:00,송파구,21.0
493,2019-08-01,양천구,73534.0,2019-08-01 00:00:00,양천구,6.0
494,2019-08-01,영등포구,72551.0,2019-08-01 00:00:00,영등포구,17.0
495,2019-08-01,용산구,78211.0,2019-08-01 00:00:00,용산구,6.0
496,2019-08-01,은평구,48742.0,2019-08-01 00:00:00,은평구,7.0
497,2019-08-01,종로구,108432.0,2019-08-01 00:00:00,종로구,3.0
498,2019-08-01,중구,92276.0,2019-08-01 00:00:00,중구,3.0
499,2019-08-01,중랑구,49610.0,2019-08-01 00:00:00,중랑구,12.0
500,2019-09-01,강남구,87700.0,2019-09-01 00:00:00,강남구,5.0
501,2019-09-01,강동구,62602.0,2019-09-01 00:00:00,강동구,7.0
502,2019-09-01,강북구,56560.0,2019-09-01 00:00:00,강북구,5.0
503,2019-09-01,강서구,134596.0,2019-09-01 00:00:00,강서구,10.0
504,2019-09-01,관악구,53555.0,2019-09-01 00:00:00,관악구,4.0
505,2019-09-01,광진구,61911.0,2019-09-01 00:00:00,광진구,8.0
506,2019-09-01,구로구,96202.0,2019-09-01 00:00:00,구로구,4.0
507,2019-09-01,금천구,65353.0,2019-09-01 00:00:00,금천구,2.0
508,2019-09-01,노원구,94361.0,2019-09-01 00:00:00,노원구,12.0
509,2019-09-01,도봉구,78161.0,2019-09-01 00:00:00,도봉구,6.0
510,2019-09-01,동대문구,61830.0,2019-09-01 00:00:00,동대문구,15.0
511,2019-09-01,동작구,32502.0,2019-09-01 00:00:00,동작구,10.0
512,2019-09-01,마포구,92732.0,2019-09-01 00:00:00,마포구,4.0
513,2019-09-01,서대문구,96396.0,2019-09-01 00:00:00,서대문구,4.0
514,2019-09-01,서초구,112184.0,2019-09-01 00:00:00,서초구,6.0
515,2019-09-01,성동구,64147.0,2019-09-01 00:00:00,성동구,10.0
516,2019-09-01,성북구,82660.0,2019-09-01 00:00:00,성북구,1.0
517,2019-09-01,송파구,156159.0,2019-09-01 00:00:00,송파구,20.0
518,2019-09-01,양천구,73225.0,2019-09-01 00:00:00,양천구,10.0
519,2019-09-01,영등포구,70343.0,2019-09-01 00:00:00,영등포구,16.0
520,2019-09-01,용산구,75483.0,2019-09-01 00:00:00,용산구,1.0
521,2019-09-01,은평구,49694.0,2019-09-01 00:00:00,은평구,4.0
522,2019-09-01,종로구,106362.0,2019-09-01 00:00:00,종로구,2.0
523,2019-09-01,중구,90720.0,2019-09-01 00:00:00,중구,3.0
524,2019-09-01,중랑구,49292.0,2019-09-01 00:00:00,중랑구,16.0
525,2019-10-01,강남구,102489.0,2019-10-01 00:00:00,강남구,7.0
526,2019-10-01,강동구,74162.0,2019-10-01 00:00:00,강동구,7.0
527,2019-10-01,강북구,67399.0,2019-10-01 00:00:00,강북구,3.0
528,2019-10-01,강서구,157328.0,2019-10-01 00:00:00,강서구,8.0
529,2019-10-01,관악구,60467.0,2019-10-01 00:00:00,관악구,6.0
530,2019-10-01,광진구,73818.0,2019-10-01 00:00:00,광진구,4.0
531,2019-10-01,구로구,111774.0,2019-10-01 00:00:00,구로구,8.0
532,2019-10-01,금천구,77348.0,2019-10-01 00:00:00,금천구,5.0
533,2019-10-01,노원구,112407.0,2019-10-01 00:00:00,노원구,16.0
534,2019-10-01,도봉구,92642.0,2019-10-01 00:00:00,도봉구,7.0
535,2019-10-01,동대문구,72607.0,2019-10-01 00:00:00,동대문구,13.0
536,2019-10-01,동작구,38525.0,2019-10-01 00:00:00,동작구,6.0
537,2019-10-01,마포구,109507.0,2019-10-01 00:00:00,마포구,8.0
538,2019-10-01,서대문구,115372.0,2019-10-01 00:00:00,서대문구,4.0
539,2019-10-01,서초구,127320.0,2019-10-01 00:00:00,서초구,7.0
540,2019-10-01,성동구,74974.0,2019-10-01 00:00:00,성동구,6.0
541,2019-10-01,성북구,94795.0,2019-10-01 00:00:00,성북구,4.0
542,2019-10-01,송파구,186432.0,2019-10-01 00:00:00,송파구,29.0
543,2019-10-01,양천구,83549.0,2019-10-01 00:00:00,양천구,6.0
544,2019-10-01,영등포구,82065.0,2019-10-01 00:00:00,영등포구,25.0
545,2019-10-01,용산구,89227.0,0,0,0.0
546,2019-10-01,은평구,55122.0,2019-10-01 00:00:00,은평구,6.0
547,2019-10-01,종로구,123500.0,2019-10-01 00:00:00,종로구,1.0
548,2019-10-01,중구,104136.0,2019-10-01 00:00:00,중구,1.0
549,2019-10-01,중랑구,58015.0,2019-10-01 00:00:00,중랑구,12.0
550,2019-11-01,강남구,64539.0,2019-11-01 00:00:00,강남구,2.0
551,2019-11-01,강동구,45482.0,2019-11-01 00:00:00,강동구,5.0
552,2019-11-01,강북구,41331.0,2019-11-01 00:00:00,강북구,4.0
553,2019-11-01,강서구,98675.0,2019-11-01 00:00:00,강서구,8.0
554,2019-11-01,관악구,37575.0,2019-11-01 00:00:00,관악구,7.0
555,2019-11-01,광진구,47436.0,2019-11-01 00:00:00,광진구,2.0
556,2019-11-01,구로구,71319.0,2019-11-01 00:00:00,구로구,9.0
557,2019-11-01,금천구,51770.0,2019-11-01 00:00:00,금천구,2.0
558,2019-11-01,노원구,71186.0,2019-11-01 00:00:00,노원구,12.0
559,2019-11-01,도봉구,59121.0,2019-11-01 00:00:00,도봉구,3.0
560,2019-11-01,동대문구,45770.0,2019-11-01 00:00:00,동대문구,11.0
561,2019-11-01,동작구,22912.0,2019-11-01 00:00:00,동작구,5.0
562,2019-11-01,마포구,67107.0,2019-11-01 00:00:00,마포구,8.0
563,2019-11-01,서대문구,70103.0,2019-11-01 00:00:00,서대문구,4.0
564,2019-11-01,서초구,78651.0,2019-11-01 00:00:00,서초구,4.0
565,2019-11-01,성동구,50412.0,2019-11-01 00:00:00,성동구,1.0
566,2019-11-01,성북구,57342.0,2019-11-01 00:00:00,성북구,4.0
567,2019-11-01,송파구,118748.0,2019-11-01 00:00:00,송파구,13.0
568,2019-11-01,양천구,51678.0,2019-11-01 00:00:00,양천구,4.0
569,2019-11-01,영등포구,53395.0,2019-11-01 00:00:00,영등포구,10.0
570,2019-11-01,용산구,61374.0,2019-11-01 00:00:00,용산구,1.0
571,2019-11-01,은평구,32829.0,2019-11-01 00:00:00,은평구,8.0
572,2019-11-01,종로구,76873.0,2019-11-01 00:00:00,종로구,1.0
573,2019-11-01,중구,63042.0,2019-11-01 00:00:00,중구,1.0
574,2019-11-01,중랑구,39046.0,2019-11-01 00:00:00,중랑구,6.0
575,2019-12-01,강남구,38185.0,2019-12-01 00:00:00,강남구,1.0
576,2019-12-01,강동구,26428.0,2019-12-01 00:00:00,강동구,1.0
577,2019-12-01,강북구,24327.0,2019-12-01 00:00:00,강북구,5.0
578,2019-12-01,강서구,55125.0,2019-12-01 00:00:00,강서구,4.0
579,2019-12-01,관악구,21690.0,2019-12-01 00:00:00,관악구,1.0
580,2019-12-01,광진구,27495.0,2019-12-01 00:00:00,광진구,4.0
581,2019-12-01,구로구,41301.0,2019-12-01 00:00:00,구로구,3.0
582,2019-12-01,금천구,30958.0,2019-12-01 00:00:00,금천구,2.0
583,2019-12-01,노원구,40645.0,2019-12-01 00:00:00,노원구,3.0
584,2019-12-01,도봉구,33674.0,2019-12-01 00:00:00,도봉구,1.0
585,2019-12-01,동대문구,25130.0,2019-12-01 00:00:00,동대문구,6.0
586,2019-12-01,동작구,14022.0,2019-12-01 00:00:00,동작구,1.0
587,2019-12-01,마포구,37916.0,2019-12-01 00:00:00,마포구,4.0
588,2019-12-01,서대문구,38976.0,2019-12-01 00:00:00,서대문구,5.0
589,2019-12-01,서초구,45986.0,2019-12-01 00:00:00,서초구,1.0
590,2019-12-01,성동구,27822.0,2019-12-01 00:00:00,성동구,4.0
591,2019-12-01,성북구,31949.0,2019-12-01 00:00:00,성북구,1.0
592,2019-12-01,송파구,68639.0,2019-12-01 00:00:00,송파구,11.0
593,2019-12-01,양천구,28511.0,2019-12-01 00:00:00,양천구,1.0
594,2019-12-01,영등포구,31038.0,2019-12-01 00:00:00,영등포구,9.0
595,2019-12-01,용산구,36809.0,2019-12-01 00:00:00,용산구,1.0
596,2019-12-01,은평구,17454.0,0,0,0.0
597,2019-12-01,종로구,44450.0,0,0,0.0
598,2019-12-01,중구,36317.0,2019-12-01 00:00:00,중구,2.0
599,2019-12-01,중랑구,22706.0,2019-12-01 00:00:00,중랑구,1.0
600,2020-01-01,강남구,34257.0,2020-01-01 00:00:00,강남구,3.0
601,2020-01-01,강동구,23059.0,2020-01-01 00:00:00,강동구,2.0
602,2020-01-01,강북구,21017.0,2020-01-01 00:00:00,강북구,2.0
603,2020-01-01,강서구,48714.0,2020-01-01 00:00:00,강서구,1.0
604,2020-01-01,관악구,19241.0,2020-01-01 00:00:00,관악구,4.0
605,2020-01-01,광진구,22918.0,2020-01-01 00:00:00,광진구,3.0
